Code,Signature,Linked,Source File,Page
set_logprob(prob),set_logprob(prob),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
set_prob(prob),set_prob(prob),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"class nltk.probability.KneserNeyProbDist(freqdist, bins=None, discount=0.75)",,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
discount(),discount(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
max(),max(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
prob(trigram),prob(trigram),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
samples(),samples(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
set_discount(discount),set_discount(discount),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"class nltk.probability.LaplaceProbDist(freqdist, bins=None)",,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"class nltk.probability.LidstoneProbDist(freqdist, gamma, bins=None)",,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
discount(),discount(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
freqdist(),freqdist(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
max(),max(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
prob(sample),prob(sample),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
samples(),samples(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"class nltk.probability.MLEProbDist(freqdist, bins=None)",,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
freqdist(),freqdist(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
max(),max(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
prob(sample),prob(sample),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
samples(),samples(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"class nltk.probability.MutableProbDist(prob_dist, samples, store_logs=True)",,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
logprob(sample),logprob(sample),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
max(),max(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
prob(sample),prob(sample),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
samples(),samples(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"update(sample, prob, log=True)","update(sample, prob, log=True)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
discount(),discount(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
generate(),generate(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
logprob(sample),logprob(sample),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
abstract max(),,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
abstract prob(sample),,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
abstract samples(),,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
class nltk.probability.ProbabilisticMixIn(**kwargs),,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
logprob(),logprob(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
prob(),prob(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
set_logprob(logprob),set_logprob(logprob),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
set_prob(prob),set_prob(prob),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"class nltk.probability.SimpleGoodTuringProbDist(freqdist, bins=None)",,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
check(),check(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
discount(),discount(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"find_best_fit(r, nr)","find_best_fit(r, nr)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
freqdist(),freqdist(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
max(),max(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
prob(sample),prob(sample),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
samples(),samples(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
smoothedNr(r),smoothedNr(r),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
class nltk.probability.UniformProbDist(samples),,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
max(),max(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
prob(sample),prob(sample),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
samples(),samples(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"class nltk.probability.WittenBellProbDist(freqdist, bins=None)",,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
discount(),discount(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
freqdist(),freqdist(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
max(),max(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
prob(sample),prob(sample),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
samples(),samples(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"nltk.probability.add_logs(logx, logy)","nltk.probability.add_logs(logx, logy)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
nltk.probability.entropy(pdist),nltk.probability.entropy(pdist),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"nltk.probability.log_likelihood(test_pdist, actual_pdist)","nltk.probability.log_likelihood(test_pdist, actual_pdist)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
nltk.probability.sum_logs(logs),nltk.probability.sum_logs(logs),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"class nltk.text.ConcordanceIndex(tokens, key= ConcordanceIndex.>)",,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"find_concordance(word, width=80)","find_concordance(word, width=80)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
offsets(word),offsets(word),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"print_concordance(word, width=80, lines=25)","print_concordance(word, width=80, lines=25)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
tokens(),tokens(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"class nltk.text.ContextIndex(tokens, context_func=None, filter=None, key= ContextIndex.>)",,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"common_contexts(words, fail_on_unknown=False)","common_contexts(words, fail_on_unknown=False)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"similar_words(word, n=20)","similar_words(word, n=20)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
tokens(),tokens(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
word_similarity_dict(word),word_similarity_dict(word),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"class nltk.text.Text(tokens, name=None)",,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"collocation_list(num=20, window_size=2)","collocation_list(num=20, window_size=2)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"collocations(num=20, window_size=2)","collocations(num=20, window_size=2)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"common_contexts(words, num=20)","common_contexts(words, num=20)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"concordance(word, width=79, lines=25)","concordance(word, width=79, lines=25)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"concordance_list(word, width=79, lines=25)","concordance_list(word, width=79, lines=25)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
count(word),count(word),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
dispersion_plot(words),dispersion_plot(words),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
findall(regexp),findall(regexp),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"generate(length=100, text_seed=None, random_seed=42)","generate(length=100, text_seed=None, random_seed=42)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
index(word),index(word),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
plot(*args),plot(*args),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
readability(method),readability(method),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"similar(word, num=20)","similar(word, num=20)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
vocab(),vocab(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
class nltk.text.TextCollection(source),,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
idf(term),idf(term),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"tf(term, text)","tf(term, text)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"tf_idf(term, text)","tf_idf(term, text)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
class nltk.text.TokenSearcher(tokens),,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
findall(regexp),findall(regexp),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"class nltk.toolbox.StandardFormat(filename=None, encoding=None)",,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
close(),close(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"fields(strip=True, unwrap=True, encoding=None, errors='strict', unicode_fields=None)","fields(strip=True, unwrap=True, encoding=None, errors='strict', unicode_fields=None)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
open(sfm_file),open(sfm_file),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
open_string(s),open_string(s),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
raw_fields(),raw_fields(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"class nltk.toolbox.ToolboxData(filename=None, encoding=None)",,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"parse(grammar=None, **kwargs)","parse(grammar=None, **kwargs)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"parse(encoding=None, errors='strict', **kwargs)","parse(encoding=None, errors='strict', **kwargs)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"nltk.toolbox.add_blank_lines(tree, blanks_before, blanks_between)","nltk.toolbox.add_blank_lines(tree, blanks_before, blanks_between)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"nltk.toolbox.add_default_fields(elem, default_fields)","nltk.toolbox.add_default_fields(elem, default_fields)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
nltk.toolbox.demo(),nltk.toolbox.demo(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
nltk.toolbox.remove_blanks(elem),nltk.toolbox.remove_blanks(elem),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"nltk.toolbox.sort_fields(elem, field_orders)","nltk.toolbox.sort_fields(elem, field_orders)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"nltk.toolbox.to_settings_string(tree, encoding=None, errors='strict', unicode_fields=None)","nltk.toolbox.to_settings_string(tree, encoding=None, errors='strict', unicode_fields=None)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"nltk.toolbox.to_sfm_string(tree, encoding=None, errors='strict', unicode_fields=None)","nltk.toolbox.to_sfm_string(tree, encoding=None, errors='strict', unicode_fields=None)",,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"class nltk.tree.ImmutableMultiParentedTree(node, children=None)",,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"class nltk.tree.ImmutableParentedTree(node, children=None)",,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"class nltk.tree.ImmutableProbabilisticTree(node, children=None, **prob_kwargs)",,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
classmethod convert(val),,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
copy(deep=False),copy(deep=False),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
"class nltk.tree.ImmutableTree(node, children=None)",,,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
append(v),append(v),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
extend(v),extend(v),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
pop(v=None),pop(v=None),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
remove(v),remove(v),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
reverse(),reverse(),,,https://web.archive.org/web/20210506225856/https://www.nltk.org/api/nltk.html
